image_id,relative_path,file_name,file_format,file_size_bytes,modified_time,series_index,raw_or_derived,reader,reader_version,dimension_order,size_t,size_c,size_z,size_y,size_x,dtype,pixel_size_x_um,pixel_size_y_um,z_spacing_um,time_interval_s,objective_magnification,objective_na,objective_name,microscope_modality,stage_x_um,stage_y_um,acquisition_datetime,plate_id,well_id,field_id,sample_id,parse_status,parse_error,raw_metadata_json,fingerprint_type,fingerprint,_excitation_cleared
Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H17_F3.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H17_F3.nd2,PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H17_F3.nd2,nd2,369799168,2026-08-28T19:10:14+00:00,0,raw,nd2,0.11.3,ZCYX,,4,11,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-18822.7,-3688.2,,,H17,3,,ok,,"{""sizes"": ""{'Z': 11, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,0b30d0aa5431cdf248762f001da998e418fcb98860a4f69eeda23266f2096405,True
Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C17_F4.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C17_F4.nd2,PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C17_F4.nd2,nd2,436916224,2026-08-28T18:11:42+00:00,0,raw,nd2,0.11.3,ZCYX,,4,13,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-18321.7,-24171.0,,,C17,4,,ok,,"{""sizes"": ""{'Z': 13, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,a8497721e1329f034e3cc8381b22dea8e9517652bb89dee0b5e94babf2a427c3,True
Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H17_F4.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H17_F4.nd2,PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H17_F4.nd2,nd2,436916224,2026-08-28T19:12:50+00:00,0,raw,nd2,0.11.3,ZCYX,,4,13,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-20923.6,-1167.3,,,H17,4,,ok,,"{""sizes"": ""{'Z': 13, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,83d031bc27998fe50d900d2d4e40c63a190d10ec08df0dd805b9ef82fdac2abe,True
Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G17_F1.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G17_F1.nd2,PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G17_F1.nd2,nd2,470474752,2026-08-28T18:35:06+00:00,0,raw,nd2,0.11.3,ZCYX,,4,14,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-19123.0,-7979.4,,,G17,1,,ok,,"{""sizes"": ""{'Z': 14, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,42c98ab828611f63b6134fc28c63f80802e9b14fbd117b427b358a883ab21a76,True
Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F17_F1.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F17_F1.nd2,PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F17_F1.nd2,nd2,403357696,2026-08-28T18:26:52+00:00,0,raw,nd2,0.11.3,ZCYX,,4,12,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-19216.3,-12275.8,,,,17,,ok,,"{""sizes"": ""{'Z': 12, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,fe010e2e5f84f68bbb3e4c6b8e2282925bbcc8e8223d6eac3655a84d1cbcddc6,True
Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F17_F2.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F17_F2.nd2,PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F17_F2.nd2,nd2,369799168,2026-08-28T18:28:52+00:00,0,raw,nd2,0.11.3,ZCYX,,4,11,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-18417.5,-12731.5,,,,17,,ok,,"{""sizes"": ""{'Z': 11, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,5657226ce4e5555a5e402a7e7e5fc47f2c91f9ec70e3c9641c15effc9cdf1ada,True
Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G17_F2.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G17_F2.nd2,PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G17_F2.nd2,nd2,369799168,2026-08-28T19:00:58+00:00,0,raw,nd2,0.11.3,ZCYX,,4,11,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-19123.9,-8340.0,,,G17,2,,ok,,"{""sizes"": ""{'Z': 11, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,5185d7a8d7f1b39a770cde3e7aab3060ea2dc2e4420f4856b425066d005842a4,True
Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G17_F3.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G17_F3.nd2,PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G17_F3.nd2,nd2,336240640,2026-08-28T19:02:26+00:00,0,raw,nd2,0.11.3,ZCYX,,4,10,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-18612.6,-8182.3,,,G17,3,,ok,,"{""sizes"": ""{'Z': 10, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,127a8e9a276eb407026f2bbc9347289d8e3c2371825456c7237f17e0790d99f9,True
Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F17_F3.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F17_F3.nd2,PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F17_F3.nd2,nd2,470474752,2026-08-28T18:30:30+00:00,0,raw,nd2,0.11.3,ZCYX,,4,14,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-18450.9,-12172.8,,,,17,,ok,,"{""sizes"": ""{'Z': 14, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,df67bd723350c586b538ea5a92bbbc8d57159e8b4541a6a1a731c995362c83f1,True
Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G17_F4.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G17_F4.nd2,PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G17_F4.nd2,nd2,369799168,2026-08-28T19:04:20+00:00,0,raw,nd2,0.11.3,ZCYX,,4,11,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-18345.2,-5851.3,,,G17,4,,ok,,"{""sizes"": ""{'Z': 11, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,55acfd714c3257b8adcca9988424d3937df945aaecfea32629894f8269a62bc5,True
Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F17_F4.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F17_F4.nd2,PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F17_F4.nd2,nd2,470474752,2026-08-28T18:32:58+00:00,0,raw,nd2,0.11.3,ZCYX,,4,14,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-18833.7,-10130.8,,,,17,,ok,,"{""sizes"": ""{'Z': 14, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,aca0e4cf9bb7cf7413413fd21ac913c90c8c4c986670e6ccd791f3e261bc596b,True
TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2::0,TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,nd2,537591808,2026-08-28T19:23:26+00:00,0,raw,nd2,0.11.3,ZCYX,,4,16,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,20536.6,-24598.6,,,C8,4,,ok,,"{""sizes"": ""{'Z': 16, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,3662f2d3c01c43d99877ebadeb213078cab629bc50f768c332d1af3c3173581b,True
TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C8_F1.nd2::0,TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C8_F1.nd2,TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C8_F1.nd2,nd2,302682112,2026-08-28T19:15:40+00:00,0,raw,nd2,0.11.3,ZCYX,,4,9,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,22209.7,-26261.5,,,C8,1,,ok,,"{""sizes"": ""{'Z': 9, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,77bdc39bcfcfc8298b1e0dc1b7a7733039c772131af4f7bd853116cf933775fa,True
TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C8_F2.nd2::0,TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C8_F2.nd2,TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C8_F2.nd2,nd2,302686208,2026-08-28T19:17:42+00:00,0,raw,nd2,0.11.3,ZCYX,,4,9,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,22067.8,-23937.1,,,C8,2,,ok,,"{""sizes"": ""{'Z': 9, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,a5cce0816955d04c529922414e5228b1654663424f36649821473105494d52ca,True
TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2::0,TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,nd2,302682112,2026-08-28T19:20:34+00:00,0,raw,nd2,0.11.3,ZCYX,,4,9,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,22237.1,-25573.0,,,C8,3,,ok,,"{""sizes"": ""{'Z': 9, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,cae35acceb900a1618beea582bba11f9916942530aaa27d1e98fb6c8bd1ac7f7,True
TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H8_F2.nd2::0,TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H8_F2.nd2,TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H8_F2.nd2,nd2,504033280,2026-08-28T20:01:40+00:00,0,raw,nd2,0.11.3,ZCYX,,4,15,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,22263.3,-1782.3,,,H8,2,,ok,,"{""sizes"": ""{'Z': 15, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,841f336ab9afbe844685bc090a04681245960ec05ea05f71780b80a8b29b4ad1,True
TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H8_F3.nd2::0,TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H8_F3.nd2,TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H8_F3.nd2,nd2,571150336,2026-08-28T20:04:20+00:00,0,raw,nd2,0.11.3,ZCYX,,4,17,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,19724.6,-3885.1,,,H8,3,,ok,,"{""sizes"": ""{'Z': 17, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,5110862a50bfa4bece61943fbc3bfde751de0a0142f9d7b1ff89dc9686f57cd6,True
TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H8_F1.nd2::0,TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H8_F1.nd2,TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H8_F1.nd2,nd2,436916224,2026-08-28T19:59:40+00:00,0,raw,nd2,0.11.3,ZCYX,,4,13,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,21312.6,-3901.0,,,H8,1,,ok,,"{""sizes"": ""{'Z': 13, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,a05dddcaf737e397117e1045504f989ade49531c4aaa35cc0f44cb42b7728ab4,True
TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H8_F4.nd2::0,TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H8_F4.nd2,TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H8_F4.nd2,nd2,571150336,2026-08-28T20:07:02+00:00,0,raw,nd2,0.11.3,ZCYX,,4,17,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,22240.7,-3440.6,,,H8,4,,ok,,"{""sizes"": ""{'Z': 17, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,7da47140941b78dc1fc961af53404ca14f6f2ae97bcd3f7cb717abdb1e1b6d68,True
TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_D8_F4.nd2::0,TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_D8_F4.nd2,TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_D8_F4.nd2,nd2,772505600,2026-08-28T19:38:30+00:00,0,raw,nd2,0.11.3,ZCYX,,4,23,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,19416.8,-19188.1,,,D8,4,,ok,,"{""sizes"": ""{'Z': 23, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,1b2d6907fbb0ffd0ebda922f2a238880c9812849ff6220504c0fbf728adb69c3,True
TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_E8_F1.nd2::0,TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_E8_F1.nd2,TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_E8_F1.nd2,nd2,504037376,2026-08-28T19:41:46+00:00,0,raw,nd2,0.11.3,ZCYX,,4,15,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,22118.0,-17276.3,,,E8,1,,ok,,"{""sizes"": ""{'Z': 15, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,431a5b11d0a172bee97af4f4c9a0f54245adaaaf7da2b3ee3b12f2539827a54a,True
TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_D8_F3.nd2::0,TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_D8_F3.nd2,TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_D8_F3.nd2,nd2,336240640,2026-08-28T19:35:28+00:00,0,raw,nd2,0.11.3,ZCYX,,4,10,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,21785.7,-19085.4,,,D8,3,,ok,,"{""sizes"": ""{'Z': 10, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,08c59ffa0cee9bd26108dcea0aa81540a96d26cfc155e609fb740ae9dddb2aaa,True
TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_D8_F2.nd2::0,TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_D8_F2.nd2,TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_D8_F2.nd2,nd2,436916224,2026-08-28T19:33:46+00:00,0,raw,nd2,0.11.3,ZCYX,,4,13,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,22196.3,-19289.6,,,D8,2,,ok,,"{""sizes"": ""{'Z': 13, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,ac18c920123f6311f5f448b824e6fd7864a675ee37553038860e05d11f03a845,True
TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_D8_F1.nd2::0,TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_D8_F1.nd2,TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_D8_F1.nd2,nd2,638267392,2026-08-28T19:27:50+00:00,0,raw,nd2,0.11.3,ZCYX,,4,19,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,22125.5,-21534.3,,,D8,1,,ok,,"{""sizes"": ""{'Z': 19, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,6cf2e69d9100df3e610f69a9aa6a1e8edbb57319d75755513df24fa7c3e21a6e,True
TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F8_F3.nd2::0,TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F8_F3.nd2,TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F8_F3.nd2,nd2,336240640,2026-08-28T19:47:16+00:00,0,raw,nd2,0.11.3,ZCYX,,4,10,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,22077.5,-12538.8,,,,8,,ok,,"{""sizes"": ""{'Z': 10, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,636134b8ad49a57c72339e87a8c976448cabb0afb15958f29765007db7c89740,True
TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F8_F2.nd2::0,TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F8_F2.nd2,TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F8_F2.nd2,nd2,436916224,2026-08-28T19:45:28+00:00,0,raw,nd2,0.11.3,ZCYX,,4,13,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,21876.1,-12945.9,,,,8,,ok,,"{""sizes"": ""{'Z': 13, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,eaa298c997ba82b5d8f0d4139151ca5f9d6cad1715b33eeb08a2bdda1602f220,True
TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F8_F1.nd2::0,TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F8_F1.nd2,TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F8_F1.nd2,nd2,403357696,2026-08-28T19:43:46+00:00,0,raw,nd2,0.11.3,ZCYX,,4,12,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,21208.4,-12965.4,,,,8,,ok,,"{""sizes"": ""{'Z': 12, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,f33650071f4cb8f2e04f151ee23557f0f473a761f13a402a0f287e22b5803195,True
TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G8_F4.nd2::0,TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G8_F4.nd2,TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G8_F4.nd2,nd2,369799168,2026-08-28T19:57:14+00:00,0,raw,nd2,0.11.3,ZCYX,,4,11,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,21957.8,-5769.2,,,G8,4,,ok,,"{""sizes"": ""{'Z': 11, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,eb67e5b4e552f49cfc6fb6339c70bbfc2315fca9ac245e4c2082cca42674e0ba,True
TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F8_F4.nd2::0,TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F8_F4.nd2,TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F8_F4.nd2,nd2,504033280,2026-08-28T19:49:34+00:00,0,raw,nd2,0.11.3,ZCYX,,4,15,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,19632.1,-10697.0,,,,8,,ok,,"{""sizes"": ""{'Z': 15, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,86f8148a2ac89db561e0ca379797dd6dce498515cba70b036b845e533d1680c9,True
TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G8_F1.nd2::0,TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G8_F1.nd2,TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G8_F1.nd2,nd2,436916224,2026-08-28T19:51:30+00:00,0,raw,nd2,0.11.3,ZCYX,,4,13,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,21289.1,-6877.6,,,G8,1,,ok,,"{""sizes"": ""{'Z': 13, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,7a78438309f98d1d36f05a47459e63ec3ccabb3c91c99791bf4438540cf02217,True
TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G8_F3.nd2::0,TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G8_F3.nd2,TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G8_F3.nd2,nd2,470474752,2026-08-28T19:55:06+00:00,0,raw,nd2,0.11.3,ZCYX,,4,14,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,21965.1,-8417.4,,,G8,3,,ok,,"{""sizes"": ""{'Z': 14, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,8d36101cc3f7a32c0ffd34ba9e654a2fa95ec09c6d03f982cb634b448f70644e,True
TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G8_F2.nd2::0,TMEM_KO/TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G8_F2.nd2,TMEMKO_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G8_F2.nd2,nd2,336240640,2026-08-28T19:53:14+00:00,0,raw,nd2,0.11.3,ZCYX,,4,10,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,21226.2,-8099.2,,,G8,2,,ok,,"{""sizes"": ""{'Z': 10, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,e01a0ebfccd03c8e09f4e207d7c1814ed32d3ed7a4a2715b559a487eebe5dff2,True
