cell_id,cell_area_px,n_lysosomes,lyso_area_frac,lyso_mean_size_um2,lamp1_mean,lamp1_integrated,perinuclear_index,tmem_manders_m1,tmem_pearson,qc_pass,qc_reason,condition,well,fov,timepoint,plate,file_path,n_z_slices
8,6012,0,0.0,0.0,182.7722930908203,1098827.0,,0.0,0.5360814363856975,True,,KO,C8,3,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
9,5921,0,0.0,0.0,60.2391471862793,356676.0,,0.0,-0.016232134392406332,True,,KO,C8,3,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
10,11981,0,0.0,0.0,158.64718627929688,1900752.0,,0.0,0.22355520751347438,True,,KO,C8,3,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
11,13835,6,0.017564148897723165,0.472392,441.19183349609375,6103889.0,7.517047613525804,0.0,-0.01719576298402,True,,KO,C8,3,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
12,9176,5,0.008936355710549258,0.19128959999999998,349.68963623046875,3208752.0,10.361859729752686,0.0,0.12358430864578966,True,,KO,C8,3,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
13,6831,6,0.011125750256185039,0.147744,478.51690673828125,3268749.0,10.940712425699585,0.02333889901638031,0.14230577915742446,True,,KO,C8,3,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
14,13377,1,0.046123944083127755,7.196687999999999,537.017333984375,7183681.0,9.475970617914443,0.0,0.06349722299359613,True,,KO,C8,3,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
15,19254,8,0.01765866832865898,0.49571999999999994,465.1820983886719,8956616.0,5.620101461651823,0.0,0.03243782948226298,True,,KO,C8,3,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
16,5933,0,0.0,0.0,142.06809997558594,842890.0,,0.0,-0.042722903992793444,True,,KO,C8,3,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
17,11491,0,0.0,0.0,103.09485626220703,1184663.0,,0.0,0.06982165602717084,True,,KO,C8,3,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
18,7813,0,0.0,0.0,33.71138000488281,263387.0,,0.0,-0.06191844684628525,True,,KO,C8,3,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
19,10893,0,0.0,0.0,15.939410209655762,173628.0,,0.0,-0.03611501243269665,True,,KO,C8,3,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
20,4435,0,0.0,0.0,226.9916534423828,1006708.0,,0.0,0.16978279328885745,True,,KO,C8,3,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
21,6235,0,0.0,0.0,6.656295299530029,41502.0,,0.0,-0.009188871418829176,True,,KO,C8,3,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
1,4894,0,0.0,0.0,75.43931579589844,369200.0,,0.0,-0.11956382032236652,True,,KO,C8,4,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
2,14104,5,0.03332387975042541,1.0964159999999998,554.0567626953125,7814417.0,2.613119645919399,0.0,0.018420634548023798,True,,KO,C8,4,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
3,11485,3,0.008532868959512408,0.3810239999999999,406.9866027832031,4674241.0,10.582794929627447,0.0,-0.026607751554672942,True,,KO,C8,4,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
4,16645,0,0.0,0.0,124.44596099853516,2071403.0,,0.0,0.022229145885255333,True,,KO,C8,4,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
5,14955,0,0.0,0.0,210.26834106445312,3144563.0,,0.0,0.09456375352278376,True,,KO,C8,4,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
6,11939,0,0.0,0.0,115.5378189086914,1379406.0,,0.0,-0.031631362836989106,True,,KO,C8,4,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
7,6096,0,0.0,0.0,54.078739166259766,329664.0,,0.0,0.06686422321718465,True,,KO,C8,4,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
8,9070,3,0.019514884233737595,0.6881759999999999,318.16119384765625,2885722.0,3.390815276304712,0.0,0.0369317177164294,True,,KO,C8,4,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
9,7404,0,0.0,0.0,230.61305236816406,1707459.0,,0.0,-0.002728907771733129,True,,KO,C8,4,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
10,16136,9,0.03489092711948438,0.729648,500.975830078125,8083746.0,9.988220754547399,0.0,0.027920546930785235,True,,KO,C8,4,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
11,7820,6,0.04757033248081841,0.7231679999999999,796.4668579101562,6228371.0,4.7204096782418326,0.0,-0.04536339593306413,True,,KO,C8,4,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
12,11651,1,0.03467513518152948,4.712256,420.5363464355469,4899669.0,11.940762565613944,0.0,0.006003206067138763,True,,KO,C8,4,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
13,7629,0,0.0,0.0,5.125835418701172,39105.0,,0.0,0.04323173185383774,True,,KO,C8,4,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
14,15362,0,0.0,0.0,74.83446502685547,1149607.0,,0.0,-0.004617022673108765,True,,KO,C8,4,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
