well,condition,timepoint_day,registration_channel,estimated_y_shift,estimated_x_shift,pre_registration_correlation,post_registration_correlation,overlap_fraction,registration_error,qc_pass,qc_note,row,column,common_crop
G09,PLD3_only_no_mCherry,12,488nm Binned,-945.9000244140625,0.0,-0.0041469401018669185,0.0037178490701015965,0.6701882760062544,0.9999999999999805,True,phase_cross_correlation_on_stable_channel,G,09,"{'y_start': 95, 'y_stop': 1922, 'x_start': 0, 'x_stop': 2868}"
G09,PLD3_only_no_mCherry,16,488nm Binned,94.80000305175781,0.0,0.006392923696284788,-0.001288773284528682,0.9669456056304889,0.9999999999999866,True,phase_cross_correlation_on_stable_channel,G,09,"{'y_start': 95, 'y_stop': 1922, 'x_start': 0, 'x_stop': 2868}"
G10,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,10,"{'y_start': 0, 'y_stop': 2868, 'x_start': 986, 'x_stop': 1986}"
G10,PLD3_only_no_mCherry,12,488nm Binned,0.0,985.5,-0.0006228214816179282,0.0011840412157194107,0.6563807531380753,0.9999999999999893,True,phase_cross_correlation_on_stable_channel,G,10,"{'y_start': 0, 'y_stop': 2868, 'x_start': 986, 'x_stop': 1986}"
G10,PLD3_only_no_mCherry,16,488nm Binned,0.0,-881.5999755859375,0.007611609816875046,0.012590519864777874,0.6926080977733831,0.9999999999999941,True,phase_cross_correlation_on_stable_channel,G,10,"{'y_start': 0, 'y_stop': 2868, 'x_start': 986, 'x_stop': 1986}"
G11,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,11,"{'y_start': 18, 'y_stop': 2868, 'x_start': 1048, 'x_stop': 2868}"
G11,PLD3_only_no_mCherry,12,488nm Binned,0.0,1047.5999755859375,0.003824731244464256,0.0034460493394764323,0.6347280419853775,0.9999999999999766,True,phase_cross_correlation_on_stable_channel,G,11,"{'y_start': 18, 'y_stop': 2868, 'x_start': 1048, 'x_stop': 2868}"
G11,PLD3_only_no_mCherry,16,488nm Binned,17.799999237060547,0.0,0.0018328118235713766,0.002232429948605872,0.9937935846453764,0.9999999999999868,True,phase_cross_correlation_on_stable_channel,G,11,"{'y_start': 18, 'y_stop': 2868, 'x_start': 1048, 'x_stop': 2868}"
G12,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,12,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2024}"
G12,PLD3_only_no_mCherry,12,488nm Binned,0.0,-347.1000061035156,0.0014830072652497084,0.00318672765040434,0.878974893269346,0.9999999999999944,True,phase_cross_correlation_on_stable_channel,G,12,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2024}"
G12,PLD3_only_no_mCherry,16,488nm Binned,0.0,-843.5,0.006964568591489295,0.0021525696050434156,0.7058926080892608,0.9999999999999933,True,phase_cross_correlation_on_stable_channel,G,12,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2024}"
G13,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,13,"{'y_start': 0, 'y_stop': 2168, 'x_start': 236, 'x_stop': 2868}"
G13,PLD3_only_no_mCherry,12,488nm Binned,0.0,235.8000030517578,-0.0043813926389176345,-0.006166501719105844,0.9177824257141709,0.9999999999999916,True,phase_cross_correlation_on_stable_channel,G,13,"{'y_start': 0, 'y_stop': 2168, 'x_start': 236, 'x_stop': 2868}"
G13,PLD3_only_no_mCherry,16,488nm Binned,-699.2000122070312,0.0,0.002111755050382879,-0.0031402457587091266,0.7562064113643545,0.9999999999999912,True,phase_cross_correlation_on_stable_channel,G,13,"{'y_start': 0, 'y_stop': 2168, 'x_start': 236, 'x_stop': 2868}"
G14,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,14,"{'y_start': 0, 'y_stop': 2807, 'x_start': 0, 'x_stop': 1756}"
G14,PLD3_only_no_mCherry,12,488nm Binned,0.0,-1112.0,0.0022027024767825505,0.009177520474456326,0.6122733612273361,0.9999999999999877,True,phase_cross_correlation_on_stable_channel,G,14,"{'y_start': 0, 'y_stop': 2807, 'x_start': 0, 'x_stop': 1756}"
G14,PLD3_only_no_mCherry,16,488nm Binned,-60.900001525878906,0.0,0.006148016891053324,0.015094722531106372,0.9787656898445332,0.999999999999986,True,phase_cross_correlation_on_stable_channel,G,14,"{'y_start': 0, 'y_stop': 2807, 'x_start': 0, 'x_stop': 1756}"
G15,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,15,"{'y_start': 0, 'y_stop': 2868, 'x_start': 449, 'x_stop': 2192}"
G15,PLD3_only_no_mCherry,12,488nm Binned,0.0,-675.4000244140625,-0.0005831252565184734,0.003208488712805918,0.764504872937914,0.9999999999999861,True,phase_cross_correlation_on_stable_channel,G,15,"{'y_start': 0, 'y_stop': 2868, 'x_start': 449, 'x_stop': 2192}"
G15,PLD3_only_no_mCherry,16,488nm Binned,0.0,448.1000061035156,0.009520801715213505,-0.009087548018866133,0.8437587147477281,0.9999999999999825,True,phase_cross_correlation_on_stable_channel,G,15,"{'y_start': 0, 'y_stop': 2868, 'x_start': 449, 'x_stop': 2192}"
G16,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,16,"{'y_start': 0, 'y_stop': 1903, 'x_start': 0, 'x_stop': 2868}"
G16,PLD3_only_no_mCherry,12,488nm Binned,-0.20000000298023224,0.0,0.004954526220205919,0.0050763951369039275,0.9999302649919873,0.9999999999999838,True,phase_cross_correlation_on_stable_channel,G,16,"{'y_start': 0, 'y_stop': 1903, 'x_start': 0, 'x_stop': 2868}"
G16,PLD3_only_no_mCherry,16,488nm Binned,-964.7999877929688,0.0,0.002096896796700694,0.003460834710016369,0.6635983306161197,0.9999999999999818,True,phase_cross_correlation_on_stable_channel,G,16,"{'y_start': 0, 'y_stop': 1903, 'x_start': 0, 'x_stop': 2868}"
G17,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,17,"{'y_start': 0, 'y_stop': 1775, 'x_start': 170, 'x_stop': 2868}"
G17,PLD3_only_no_mCherry,12,488nm Binned,-1092.9000244140625,0.0,0.005819140312051314,-0.01064522160521517,0.6189330458807314,0.9999999999999791,True,phase_cross_correlation_on_stable_channel,G,17,"{'y_start': 0, 'y_stop': 1775, 'x_start': 170, 'x_stop': 2868}"
G17,PLD3_only_no_mCherry,16,488nm Binned,0.0,170.0,0.010385430608009984,0.0012599045226915169,0.9407252440725244,0.9999999999999916,True,phase_cross_correlation_on_stable_channel,G,17,"{'y_start': 0, 'y_stop': 1775, 'x_start': 170, 'x_stop': 2868}"
G18,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,18,"{'y_start': 1377, 'y_stop': 2731, 'x_start': 0, 'x_stop': 2868}"
G18,PLD3_only_no_mCherry,12,488nm Binned,1376.9000244140625,0.0,0.002234354818066146,-0.009361010771418299,0.5199093359783603,0.999999999999992,True,phase_cross_correlation_on_stable_channel,G,18,"{'y_start': 1377, 'y_stop': 2731, 'x_start': 0, 'x_stop': 2868}"
G18,PLD3_only_no_mCherry,16,488nm Binned,-136.89999389648438,0.0,0.0009063893784000882,-0.0014204879405150038,0.9522663898547823,0.999999999999985,True,phase_cross_correlation_on_stable_channel,G,18,"{'y_start': 1377, 'y_stop': 2731, 'x_start': 0, 'x_stop': 2868}"
G19,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,19,"{'y_start': 0, 'y_stop': 1783, 'x_start': 1240, 'x_stop': 2868}"
G19,PLD3_only_no_mCherry,12,488nm Binned,-1084.199951171875,0.0,0.00179658950919644,0.006286772548137959,0.6219665442218009,0.9999999999999809,True,phase_cross_correlation_on_stable_channel,G,19,"{'y_start': 0, 'y_stop': 1783, 'x_start': 1240, 'x_stop': 2868}"
G19,PLD3_only_no_mCherry,16,488nm Binned,0.0,1239.5,0.0033449970533323383,0.008699897236607176,0.5678172942817294,0.9999999999999858,True,phase_cross_correlation_on_stable_channel,G,19,"{'y_start': 0, 'y_stop': 1783, 'x_start': 1240, 'x_stop': 2868}"
G20,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,20,"{'y_start': 0, 'y_stop': 2132, 'x_start': 0, 'x_stop': 2667}"
G20,PLD3_only_no_mCherry,12,488nm Binned,0.0,-200.1999969482422,0.014935261944260089,0.011881795490377699,0.9301952590835976,0.99999999999999,True,phase_cross_correlation_on_stable_channel,G,20,"{'y_start': 0, 'y_stop': 2132, 'x_start': 0, 'x_stop': 2667}"
G20,PLD3_only_no_mCherry,16,488nm Binned,-735.0999755859375,0.0,0.010909349599820898,0.006011141968582215,0.7436889903814723,0.9999999999999687,True,phase_cross_correlation_on_stable_channel,G,20,"{'y_start': 0, 'y_stop': 2132, 'x_start': 0, 'x_stop': 2667}"
H05,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,05,"{'y_start': 58, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2865}"
H05,PLD3_TMEM106B_no_mCherry,12,488nm Binned,58.0,0.0,0.006964471241077476,0.0028108025566092117,0.9797768479776848,0.9999999999999879,True,phase_cross_correlation_on_stable_channel,H,05,"{'y_start': 58, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2865}"
H05,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,-2.200000047683716,0.018330308512008668,0.019720963056653155,0.9992329149066653,0.9999999999999837,True,phase_cross_correlation_on_stable_channel,H,05,"{'y_start': 58, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2865}"
H06,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,06,"{'y_start': 0, 'y_stop': 1985, 'x_start': 1297, 'x_stop': 2868}"
H06,PLD3_TMEM106B_no_mCherry,12,488nm Binned,-883.0,0.0,0.0016978365992882437,0.007884273868605858,0.6921199442119944,0.9999999999999821,True,phase_cross_correlation_on_stable_channel,H,06,"{'y_start': 0, 'y_stop': 1985, 'x_start': 1297, 'x_stop': 2868}"
H06,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,1296.300048828125,0.01317325085264518,-0.00539197660590044,0.548012535276107,0.9999999999999809,True,phase_cross_correlation_on_stable_channel,H,06,"{'y_start': 0, 'y_stop': 1985, 'x_start': 1297, 'x_stop': 2868}"
H07,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,07,"{'y_start': 204, 'y_stop': 2834, 'x_start': 0, 'x_stop': 2868}"
H07,PLD3_TMEM106B_no_mCherry,12,488nm Binned,-34.0,0.0,0.0008234715612057822,0.0034004482927699653,0.9881450488145049,0.9999999999999892,True,phase_cross_correlation_on_stable_channel,H,07,"{'y_start': 204, 'y_stop': 2834, 'x_start': 0, 'x_stop': 2868}"
H07,PLD3_TMEM106B_no_mCherry,16,488nm Binned,203.8000030517578,0.0,0.01569509884717141,0.006336161457370268,0.928940026829931,0.9999999999999831,True,phase_cross_correlation_on_stable_channel,H,07,"{'y_start': 204, 'y_stop': 2834, 'x_start': 0, 'x_stop': 2868}"
H08,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,08,"{'y_start': 0, 'y_stop': 1677, 'x_start': 0, 'x_stop': 1889}"
H08,PLD3_TMEM106B_no_mCherry,12,488nm Binned,-1190.4000244140625,0.0,0.00579325831467093,0.007460507184775137,0.5849372299811497,0.9999999999999866,True,phase_cross_correlation_on_stable_channel,H,08,"{'y_start': 0, 'y_stop': 1677, 'x_start': 0, 'x_stop': 1889}"
H08,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,-978.2999877929688,0.016127224284239287,-0.0025371826567150454,0.6588912176454084,0.9999999999999934,True,phase_cross_correlation_on_stable_channel,H,08,"{'y_start': 0, 'y_stop': 1677, 'x_start': 0, 'x_stop': 1889}"
H09,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,09,"{'y_start': 288, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2868}"
H09,PLD3_TMEM106B_no_mCherry,12,488nm Binned,288.0,0.0,-0.0009759337306468112,-0.006564488063098397,0.899581589958159,0.9999999999999838,True,phase_cross_correlation_on_stable_channel,H,09,"{'y_start': 288, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2868}"
H09,PLD3_TMEM106B_no_mCherry,16,488nm Binned,282.79998779296875,0.0,0.018558478716074894,-0.002406145209046284,0.9013947043957571,0.9999999999999905,True,phase_cross_correlation_on_stable_channel,H,09,"{'y_start': 288, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2868}"
H10,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,10,"{'y_start': 206, 'y_stop': 2443, 'x_start': 0, 'x_stop': 2868}"
H10,PLD3_TMEM106B_no_mCherry,12,488nm Binned,-424.29998779296875,0.0,0.01227762520165677,0.0003553149600085313,0.8520571869620053,0.9999999999999775,True,phase_cross_correlation_on_stable_channel,H,10,"{'y_start': 206, 'y_stop': 2443, 'x_start': 0, 'x_stop': 2868}"
H10,PLD3_TMEM106B_no_mCherry,16,488nm Binned,206.0,0.0,0.00509813528071151,-0.001105710929834282,0.9281729428172942,0.9999999999999897,True,phase_cross_correlation_on_stable_channel,H,10,"{'y_start': 206, 'y_stop': 2443, 'x_start': 0, 'x_stop': 2868}"
H11,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,11,"{'y_start': 0, 'y_stop': 2868, 'x_start': 1, 'x_stop': 2703}"
H11,PLD3_TMEM106B_no_mCherry,12,488nm Binned,0.0,-165.0,0.00163484013934189,-0.006724862317509099,0.9424686192468619,0.9999999999999882,True,phase_cross_correlation_on_stable_channel,H,11,"{'y_start': 0, 'y_stop': 2868, 'x_start': 1, 'x_stop': 2703}"
H11,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,0.10000000149011612,0.003841054630367985,0.0038964746407401138,0.9999651324959937,0.9999999999999962,True,phase_cross_correlation_on_stable_channel,H,11,"{'y_start': 0, 'y_stop': 2868, 'x_start': 1, 'x_stop': 2703}"
H12,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,12,"{'y_start': 0, 'y_stop': 2868, 'x_start': 350, 'x_stop': 1718}"
H12,PLD3_TMEM106B_no_mCherry,12,488nm Binned,0.0,350.0,0.002274747848085792,-0.0003737539774740111,0.8779637377963738,0.9999999999999968,True,phase_cross_correlation_on_stable_channel,H,12,"{'y_start': 0, 'y_stop': 2868, 'x_start': 350, 'x_stop': 1718}"
H12,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,-1149.0999755859375,0.011345614447447033,-0.004763046725871028,0.5993375259463258,0.9999999999999848,True,phase_cross_correlation_on_stable_channel,H,12,"{'y_start': 0, 'y_stop': 2868, 'x_start': 350, 'x_stop': 1718}"
H13,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,13,"{'y_start': 0, 'y_stop': 2868, 'x_start': 160, 'x_stop': 2868}"
H13,PLD3_TMEM106B_no_mCherry,12,488nm Binned,0.0,0.0,0.0031327604659022843,0.0031327604659022843,1.0,0.9999999999999875,True,phase_cross_correlation_on_stable_channel,H,13,"{'y_start': 0, 'y_stop': 2868, 'x_start': 160, 'x_stop': 2868}"
H13,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,159.10000610351562,0.00036960492086855984,0.0038388639511012196,0.9445257998244366,0.9999999999999902,True,phase_cross_correlation_on_stable_channel,H,13,"{'y_start': 0, 'y_stop': 2868, 'x_start': 160, 'x_stop': 2868}"
H14,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,14,"{'y_start': 627, 'y_stop': 2868, 'x_start': 776, 'x_stop': 2868}"
H14,PLD3_TMEM106B_no_mCherry,12,488nm Binned,626.7000122070312,0.0,0.011246954856196952,-0.00821325328798118,0.7814853513922485,0.9999999999999697,True,phase_cross_correlation_on_stable_channel,H,14,"{'y_start': 627, 'y_stop': 2868, 'x_start': 776, 'x_stop': 2868}"
H14,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,775.5999755859375,0.01379874978169815,0.0015351030239239081,0.7295676514693384,0.9999999999999777,True,phase_cross_correlation_on_stable_channel,H,14,"{'y_start': 627, 'y_stop': 2868, 'x_start': 776, 'x_stop': 2868}"
H15,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,15,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1710}"
H15,PLD3_TMEM106B_no_mCherry,12,488nm Binned,0.0,-56.79999923706055,0.00401224701896053,-0.0031904617600190385,0.9801952582855438,0.9999999999999827,True,phase_cross_correlation_on_stable_channel,H,15,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1710}"
H15,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,-1157.300048828125,0.010332924683635478,0.005451616389758454,0.59647836512269,0.9999999999999671,True,phase_cross_correlation_on_stable_channel,H,15,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1710}"
H16,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,16,"{'y_start': 0, 'y_stop': 2330, 'x_start': 0, 'x_stop': 2868}"
H16,PLD3_TMEM106B_no_mCherry,12,488nm Binned,-208.5,0.0,-0.0023258809766695298,0.001183538239841526,0.9273012552301255,0.9999999999999747,True,phase_cross_correlation_on_stable_channel,H,16,"{'y_start': 0, 'y_stop': 2330, 'x_start': 0, 'x_stop': 2868}"
H16,PLD3_TMEM106B_no_mCherry,16,488nm Binned,-537.2999877929688,0.0,0.004106920515346468,0.007662322270825447,0.8126569080219774,0.9999999999999755,True,phase_cross_correlation_on_stable_channel,H,16,"{'y_start': 0, 'y_stop': 2330, 'x_start': 0, 'x_stop': 2868}"
H17,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,17,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2271}"
H17,PLD3_TMEM106B_no_mCherry,12,488nm Binned,0.0,-579.2999877929688,-0.0009801169622819298,-0.00036653738719257277,0.7980125565575423,0.9999999999999869,True,phase_cross_correlation_on_stable_channel,H,17,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2271}"
H17,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,-596.5,0.0049912813106221384,-0.006371030563668653,0.7920153417015342,0.999999999999992,True,phase_cross_correlation_on_stable_channel,H,17,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2271}"
H18,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,18,"{'y_start': 344, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2375}"
H18,PLD3_TMEM106B_no_mCherry,12,488nm Binned,0.0,-493.0,0.00944226977851314,-0.001992796009986316,0.8281032078103208,0.9999999999999863,True,phase_cross_correlation_on_stable_channel,H,18,"{'y_start': 344, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2375}"
H18,PLD3_TMEM106B_no_mCherry,16,488nm Binned,344.0,0.0,0.008902536537208149,0.0014957587406982103,0.8800557880055788,0.9999999999999792,True,phase_cross_correlation_on_stable_channel,H,18,"{'y_start': 344, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2375}"
H19,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,19,"{'y_start': 0, 'y_stop': 1635, 'x_start': 0, 'x_stop': 2868}"
H19,PLD3_TMEM106B_no_mCherry,12,488nm Binned,-1232.9000244140625,0.0,-0.003271994975051117,0.0018468295070299236,0.5701185409992808,0.99999999999998,True,phase_cross_correlation_on_stable_channel,H,19,"{'y_start': 0, 'y_stop': 1635, 'x_start': 0, 'x_stop': 2868}"
H19,PLD3_TMEM106B_no_mCherry,16,488nm Binned,-846.2999877929688,0.0,0.0018024674408745021,0.005091024532104994,0.7049163222479189,0.9999999999999553,True,phase_cross_correlation_on_stable_channel,H,19,"{'y_start': 0, 'y_stop': 1635, 'x_start': 0, 'x_stop': 2868}"
H20,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,20,"{'y_start': 0, 'y_stop': 2868, 'x_start': 701, 'x_stop': 1746}"
H20,PLD3_TMEM106B_no_mCherry,12,488nm Binned,0.0,700.7999877929688,-0.002460291996253873,0.008800486484090073,0.7556485398211406,0.9999999999999929,True,phase_cross_correlation_on_stable_channel,H,20,"{'y_start': 0, 'y_stop': 2868, 'x_start': 701, 'x_stop': 1746}"
H20,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,-1121.699951171875,0.0014691621012977234,0.0038829707066881025,0.6088912304142695,0.9999999999999942,True,phase_cross_correlation_on_stable_channel,H,20,"{'y_start': 0, 'y_stop': 2868, 'x_start': 701, 'x_stop': 1746}"
I05,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,I,05,"{'y_start': 1090, 'y_stop': 2321, 'x_start': 0, 'x_stop': 2868}"
I05,PLD3_mCherry_reporter_control,12,488nm Binned,-546.2999877929688,0.0,-0.0008895264645357128,0.004200007355984967,0.8095188327081699,0.999999999999979,True,phase_cross_correlation_on_stable_channel,I,05,"{'y_start': 1090, 'y_stop': 2321, 'x_start': 0, 'x_stop': 2868}"
I05,PLD3_mCherry_reporter_control,16,488nm Binned,1089.5,0.0,0.014253187221136615,-0.003756221607000427,0.620118549511855,0.9999999999999812,True,phase_cross_correlation_on_stable_channel,I,05,"{'y_start': 1090, 'y_stop': 2321, 'x_start': 0, 'x_stop': 2868}"
I06,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,I,06,"{'y_start': 37, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1937}"
I06,PLD3_mCherry_reporter_control,12,488nm Binned,36.599998474121094,0.0,0.0038492087070750684,0.00046068600386762164,0.9872384942558853,0.9999999999999818,True,phase_cross_correlation_on_stable_channel,I,06,"{'y_start': 37, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1937}"
I06,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,-930.2000122070312,0.01705735296754542,-0.0023434906756473594,0.6756624783099612,0.9999999999999915,True,phase_cross_correlation_on_stable_channel,I,06,"{'y_start': 37, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1937}"
I07,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,I,07,"{'y_start': 0, 'y_stop': 2868, 'x_start': 531, 'x_stop': 2609}"
I07,PLD3_mCherry_reporter_control,12,488nm Binned,0.0,-258.79998779296875,0.01452646076038915,-0.003467847613327114,0.9097629052325772,0.9999999999999915,True,phase_cross_correlation_on_stable_channel,I,07,"{'y_start': 0, 'y_stop': 2868, 'x_start': 531, 'x_stop': 2609}"
I07,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,530.5999755859375,0.012576617350886983,0.008133872526318371,0.8149930350118767,0.999999999999993,True,phase_cross_correlation_on_stable_channel,I,07,"{'y_start': 0, 'y_stop': 2868, 'x_start': 531, 'x_stop': 2609}"
I08,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,I,08,"{'y_start': 616, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2868}"
I08,PLD3_mCherry_reporter_control,12,488nm Binned,615.5999755859375,0.0,0.010032487584157541,-0.005691686690037873,0.7853556570481389,0.9999999999999782,True,phase_cross_correlation_on_stable_channel,I,08,"{'y_start': 616, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2868}"
I08,PLD3_mCherry_reporter_control,16,488nm Binned,524.5,0.0,0.015468086397926366,-0.005150143547094984,0.8171199442119944,0.999999999999989,True,phase_cross_correlation_on_stable_channel,I,08,"{'y_start': 616, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2868}"
I09,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,I,09,"{'y_start': 0, 'y_stop': 2868, 'x_start': 122, 'x_stop': 2752}"
I09,PLD3_mCherry_reporter_control,12,488nm Binned,0.0,121.30000305175781,-0.002548315651644832,0.001552142011505797,0.9577057172065001,0.9999999999999929,True,phase_cross_correlation_on_stable_channel,I,09,"{'y_start': 0, 'y_stop': 2868, 'x_start': 122, 'x_stop': 2752}"
I09,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,-115.30000305175781,0.013964883783545705,-0.0011178112767638512,0.9597977674157051,0.999999999999989,True,phase_cross_correlation_on_stable_channel,I,09,"{'y_start': 0, 'y_stop': 2868, 'x_start': 122, 'x_stop': 2752}"
I10,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,I,10,"{'y_start': 0, 'y_stop': 2868, 'x_start': 510, 'x_stop': 2792}"
I10,PLD3_mCherry_reporter_control,12,488nm Binned,0.0,509.8999938964844,0.004410718723310622,0.007997586068099109,0.8222106018492035,0.9999999999999859,True,phase_cross_correlation_on_stable_channel,I,10,"{'y_start': 0, 'y_stop': 2868, 'x_start': 510, 'x_stop': 2792}"
I10,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,-75.0999984741211,0.007459609696058536,0.012096428335467509,0.9738145054134864,0.9999999999999806,True,phase_cross_correlation_on_stable_channel,I,10,"{'y_start': 0, 'y_stop': 2868, 'x_start': 510, 'x_stop': 2792}"
I11,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,I,11,"{'y_start': 0, 'y_stop': 2630, 'x_start': 0, 'x_stop': 2552}"
I11,PLD3_mCherry_reporter_control,12,488nm Binned,0.0,-315.3999938964844,-0.00046673363901350687,0.0035125142820787237,0.8900278961309329,0.9999999999999922,True,phase_cross_correlation_on_stable_channel,I,11,"{'y_start': 0, 'y_stop': 2630, 'x_start': 0, 'x_stop': 2552}"
I11,PLD3_mCherry_reporter_control,16,488nm Binned,-237.60000610351562,0.0,0.012303663145003082,-0.0008707359650529566,0.9171548095873376,0.9999999999999638,True,phase_cross_correlation_on_stable_channel,I,11,"{'y_start': 0, 'y_stop': 2630, 'x_start': 0, 'x_stop': 2552}"
